series_id,year,period,value,footnotes,date,series_name
LNU02032487,2022,M06,11793.0,,2022-06-01,Sales and Office Occupations - Men
LNU02032487,2022,M07,11808.0,,2022-07-01,Sales and Office Occupations - Men
LNU02032487,2022,M08,11668.0,,2022-08-01,Sales and Office Occupations - Men
LNU02032487,2022,M09,11322.0,,2022-09-01,Sales and Office Occupations - Men
LNU02032487,2022,M10,11642.0,,2022-10-01,Sales and Office Occupations - Men
LNU02032487,2022,M11,11696.0,,2022-11-01,Sales and Office Occupations - Men
LNU02032487,2022,M12,11791.0,,2022-12-01,Sales and Office Occupations - Men
LNU02032487,2023,M01,11985.0,,2023-01-01,Sales and Office Occupations - Men
LNU02032487,2023,M02,11790.0,,2023-02-01,Sales and Office Occupations - Men
LNU02032487,2023,M03,11880.0,,2023-03-01,Sales and Office Occupations - Men
LNU02032487,2023,M04,11896.0,,2023-04-01,Sales and Office Occupations - Men
LNU02032487,2023,M05,11775.0,,2023-05-01,Sales and Office Occupations - Men
LNU02032487,2023,M06,11935.0,,2023-06-01,Sales and Office Occupations - Men
LNU02032487,2023,M07,12344.0,,2023-07-01,Sales and Office Occupations - Men
LNU02032487,2023,M08,11917.0,,2023-08-01,Sales and Office Occupations - Men
LNU02032487,2023,M09,12079.0,,2023-09-01,Sales and Office Occupations - Men
LNU02032487,2023,M10,11719.0,,2023-10-01,Sales and Office Occupations - Men
LNU02032487,2023,M11,11895.0,,2023-11-01,Sales and Office Occupations - Men
LNU02032487,2023,M12,12092.0,,2023-12-01,Sales and Office Occupations - Men
LNU02032487,2024,M01,11948.0,,2024-01-01,Sales and Office Occupations - Men
LNU02032487,2024,M02,12042.0,,2024-02-01,Sales and Office Occupations - Men
LNU02032487,2024,M03,11915.0,,2024-03-01,Sales and Office Occupations - Men
LNU02032487,2024,M04,12078.0,,2024-04-01,Sales and Office Occupations - Men
LNU02032487,2024,M05,11880.0,,2024-05-01,Sales and Office Occupations - Men
LNU02032487,2024,M06,11733.0,,2024-06-01,Sales and Office Occupations - Men
LNU02032487,2024,M07,11622.0,,2024-07-01,Sales and Office Occupations - Men
LNU02032487,2024,M08,11456.0,,2024-08-01,Sales and Office Occupations - Men
LNU02032487,2024,M09,11584.0,,2024-09-01,Sales and Office Occupations - Men
LNU02032487,2024,M10,11770.0,,2024-10-01,Sales and Office Occupations - Men
LNU02032487,2024,M11,11681.0,,2024-11-01,Sales and Office Occupations - Men
LNU02032487,2024,M12,12187.0,,2024-12-01,Sales and Office Occupations - Men
LNU02032487,2025,M01,12081.0,,2025-01-01,Sales and Office Occupations - Men
LNU02032487,2025,M02,12180.0,,2025-02-01,Sales and Office Occupations - Men
LNU02032487,2025,M03,12064.0,,2025-03-01,Sales and Office Occupations - Men
LNU02032487,2025,M04,12195.0,,2025-04-01,Sales and Office Occupations - Men
LNU02032487,2025,M05,12438.0,,2025-05-01,Sales and Office Occupations - Men
LNU02032487,2025,M06,12389.0,,2025-06-01,Sales and Office Occupations - Men
LNU02032487,2025,M07,12635.0,,2025-07-01,Sales and Office Occupations - Men
LNU02032487,2025,M08,12485.0,,2025-08-01,Sales and Office Occupations - Men
LNU02032487,2025,M09,12352.0,,2025-09-01,Sales and Office Occupations - Men
LNU02032487,2025,M11,12408.0,,2025-11-01,Sales and Office Occupations - Men
LNU02032487,2025,M12,12137.0,,2025-12-01,Sales and Office Occupations - Men
LNU02032487,2026,M01,11631.0,"January 2026 estimates were revised to incorporate updated population controls. For more information, see www.bls.gov/cps/documentation.htm#pop.",2026-01-01,Sales and Office Occupations - Men
LNU02032487,2026,M02,12001.0,,2026-02-01,Sales and Office Occupations - Men
LNU02032487,2026,M03,11940.0,,2026-03-01,Sales and Office Occupations - Men
LNU02032490,2022,M01,13126.0,,2022-01-01,"Natural Resources, Construction, and Maintenance Occupations - Men"
LNU02032490,2022,M02,13346.0,,2022-02-01,"Natural Resources, Construction, and Maintenance Occupations - Men"
LNU02032490,2022,M03,13300.0,,2022-03-01,"Natural Resources, Construction, and Maintenance Occupations - Men"
LNU02032490,2022,M04,13429.0,,2022-04-01,"Natural Resources, Construction, and Maintenance Occupations - Men"
LNU02032490,2022,M05,13556.0,,2022-05-01,"Natural Resources, Construction, and Maintenance Occupations - Men"
LNU02032490,2022,M06,13584.0,,2022-06-01,"Natural Resources, Construction, and Maintenance Occupations - Men"
LNU02032490,2022,M07,13525.0,,2022-07-01,"Natural Resources, Construction, and Maintenance Occupations - Men"
LNU02032490,2022,M08,13359.0,,2022-08-01,"Natural Resources, Construction, and Maintenance Occupations - Men"
LNU02032490,2022,M09,13645.0,,2022-09-01,"Natural Resources, Construction, and Maintenance Occupations - Men"
LNU02032490,2022,M10,13650.0,,2022-10-01,"Natural Resources, Construction, and Maintenance Occupations - Men"
LNU02032490,2022,M11,13343.0,,2022-11-01,"Natural Resources, Construction, and Maintenance Occupations - Men"
LNU02032490,2022,M12,13439.0,,2022-12-01,"Natural Resources, Construction, and Maintenance Occupations - Men"
LNU02032490,2023,M01,13268.0,,2023-01-01,"Natural Resources, Construction, and Maintenance Occupations - Men"
LNU02032490,2023,M02,13481.0,,2023-02-01,"Natural Resources, Construction, and Maintenance Occupations - Men"
LNU02032490,2023,M03,13296.0,,2023-03-01,"Natural Resources, Construction, and Maintenance Occupations - Men"
LNU02032490,2023,M04,13382.0,,2023-04-01,"Natural Resources, Construction, and Maintenance Occupations - Men"
LNU02032490,2023,M05,13555.0,,2023-05-01,"Natural Resources, Construction, and Maintenance Occupations - Men"
LNU02032490,2023,M06,13697.0,,2023-06-01,"Natural Resources, Construction, and Maintenance Occupations - Men"
LNU02032490,2023,M07,13509.0,,2023-07-01,"Natural Resources, Construction, and Maintenance Occupations - Men"
LNU02032490,2023,M08,13712.0,,2023-08-01,"Natural Resources, Construction, and Maintenance Occupations - Men"
LNU02032490,2023,M09,13435.0,,2023-09-01,"Natural Resources, Construction, and Maintenance Occupations - Men"
LNU02032490,2023,M10,13448.0,,2023-10-01,"Natural Resources, Construction, and Maintenance Occupations - Men"
LNU02032490,2023,M11,13578.0,,2023-11-01,"Natural Resources, Construction, and Maintenance Occupations - Men"
LNU02032490,2023,M12,13543.0,,2023-12-01,"Natural Resources, Construction, and Maintenance Occupations - Men"
LNU02032490,2024,M01,13368.0,,2024-01-01,"Natural Resources, Construction, and Maintenance Occupations - Men"
LNU02032490,2024,M02,13404.0,,2024-02-01,"Natural Resources, Construction, and Maintenance Occupations - Men"
LNU02032490,2024,M03,13522.0,,2024-03-01,"Natural Resources, Construction, and Maintenance Occupations - Men"
LNU02032490,2024,M04,13651.0,,2024-04-01,"Natural Resources, Construction, and Maintenance Occupations - Men"
LNU02032490,2024,M05,13337.0,,2024-05-01,"Natural Resources, Construction, and Maintenance Occupations - Men"
LNU02032490,2024,M06,13431.0,,2024-06-01,"Natural Resources, Construction, and Maintenance Occupations - Men"
LNU02032490,2024,M07,13832.0,,2024-07-01,"Natural Resources, Construction, and Maintenance Occupations - Men"
LNU02032490,2024,M08,13861.0,,2024-08-01,"Natural Resources, Construction, and Maintenance Occupations - Men"
LNU02032490,2024,M09,13694.0,,2024-09-01,"Natural Resources, Construction, and Maintenance Occupations - Men"
LNU02032490,2024,M10,13685.0,,2024-10-01,"Natural Resources, Construction, and Maintenance Occupations - Men"
LNU02032490,2024,M11,13560.0,,2024-11-01,"Natural Resources, Construction, and Maintenance Occupations - Men"
LNU02032490,2024,M12,13020.0,,2024-12-01,"Natural Resources, Construction, and Maintenance Occupations - Men"
LNU02032490,2025,M01,13011.0,,2025-01-01,"Natural Resources, Construction, and Maintenance Occupations - Men"
LNU02032490,2025,M02,13159.0,,2025-02-01,"Natural Resources, Construction, and Maintenance Occupations - Men"
LNU02032490,2025,M03,13604.0,,2025-03-01,"Natural Resources, Construction, and Maintenance Occupations - Men"
LNU02032490,2025,M04,13569.0,,2025-04-01,"Natural Resources, Construction, and Maintenance Occupations - Men"
LNU02032490,2025,M05,14012.0,,2025-05-01,"Natural Resources, Construction, and Maintenance Occupations - Men"
LNU02032490,2025,M06,13994.0,,2025-06-01,"Natural Resources, Construction, and Maintenance Occupations - Men"
LNU02032490,2025,M07,14437.0,,2025-07-01,"Natural Resources, Construction, and Maintenance Occupations - Men"
LNU02032490,2025,M08,14133.0,,2025-08-01,"Natural Resources, Construction, and Maintenance Occupations - Men"
LNU02032490,2025,M09,13924.0,,2025-09-01,"Natural Resources, Construction, and Maintenance Occupations - Men"
LNU02032490,2025,M11,13145.0,,2025-11-01,"Natural Resources, Construction, and Maintenance Occupations - Men"
LNU02032490,2025,M12,13515.0,,2025-12-01,"Natural Resources, Construction, and Maintenance Occupations - Men"
LNU02032490,2026,M01,13037.0,"January 2026 estimates were revised to incorporate updated population controls. For more information, see www.bls.gov/cps/documentation.htm#pop.",2026-01-01,"Natural Resources, Construction, and Maintenance Occupations - Men"
LNU02032490,2026,M02,12826.0,,2026-02-01,"Natural Resources, Construction, and Maintenance Occupations - Men"
LNU02032490,2026,M03,12884.0,,2026-03-01,"Natural Resources, Construction, and Maintenance Occupations - Men"
LNU02032496,2022,M01,9039.0,,2022-01-01,Transportation and Material Moving Occupations - Men
LNU02032496,2022,M02,8936.0,,2022-02-01,Transportation and Material Moving Occupations - Men
LNU02032496,2022,M03,9157.0,,2022-03-01,Transportation and Material Moving Occupations - Men
LNU02032496,2022,M04,9448.0,,2022-04-01,Transportation and Material Moving Occupations - Men
LNU02032496,2022,M05,9424.0,,2022-05-01,Transportation and Material Moving Occupations - Men
LNU02032496,2022,M06,9475.0,,2022-06-01,Transportation and Material Moving Occupations - Men
LNU02032496,2022,M07,9428.0,,2022-07-01,Transportation and Material Moving Occupations - Men
LNU02032496,2022,M08,9402.0,,2022-08-01,Transportation and Material Moving Occupations - Men
LNU02032496,2022,M09,9246.0,,2022-09-01,Transportation and Material Moving Occupations - Men
LNU02032496,2022,M10,9263.0,,2022-10-01,Transportation and Material Moving Occupations - Men
LNU02032496,2022,M11,9100.0,,2022-11-01,Transportation and Material Moving Occupations - Men
LNU02032496,2022,M12,9065.0,,2022-12-01,Transportation and Material Moving Occupations - Men
LNU02032496,2023,M01,9034.0,,2023-01-01,Transportation and Material Moving Occupations - Men
LNU02032496,2023,M02,9115.0,,2023-02-01,Transportation and Material Moving Occupations - Men
LNU02032496,2023,M03,9188.0,,2023-03-01,Transportation and Material Moving Occupations - Men
LNU02032496,2023,M04,9196.0,,2023-04-01,Transportation and Material Moving Occupations - Men
LNU02032496,2023,M05,9067.0,,2023-05-01,Transportation and Material Moving Occupations - Men
LNU02032496,2023,M06,9072.0,,2023-06-01,Transportation and Material Moving Occupations - Men
LNU02032496,2023,M07,9357.0,,2023-07-01,Transportation and Material Moving Occupations - Men
LNU02032496,2023,M08,9470.0,,2023-08-01,Transportation and Material Moving Occupations - Men
LNU02032496,2023,M09,9359.0,,2023-09-01,Transportation and Material Moving Occupations - Men
LNU02032496,2023,M10,9129.0,,2023-10-01,Transportation and Material Moving Occupations - Men
LNU02032496,2023,M11,9257.0,,2023-11-01,Transportation and Material Moving Occupations - Men
LNU02032496,2023,M12,9193.0,,2023-12-01,Transportation and Material Moving Occupations - Men
LNU02032496,2024,M01,8931.0,,2024-01-01,Transportation and Material Moving Occupations - Men
LNU02032496,2024,M02,9274.0,,2024-02-01,Transportation and Material Moving Occupations - Men
LNU02032496,2024,M03,9270.0,,2024-03-01,Transportation and Material Moving Occupations - Men
LNU02032496,2024,M04,9280.0,,2024-04-01,Transportation and Material Moving Occupations - Men
LNU02032496,2024,M05,9174.0,,2024-05-01,Transportation and Material Moving Occupations - Men
LNU02032496,2024,M06,9372.0,,2024-06-01,Transportation and Material Moving Occupations - Men
LNU02032496,2024,M07,9477.0,,2024-07-01,Transportation and Material Moving Occupations - Men
LNU02032496,2024,M08,9812.0,,2024-08-01,Transportation and Material Moving Occupations - Men
LNU02032496,2024,M09,9752.0,,2024-09-01,Transportation and Material Moving Occupations - Men
LNU02032496,2024,M10,9451.0,,2024-10-01,Transportation and Material Moving Occupations - Men
LNU02032496,2024,M11,9217.0,,2024-11-01,Transportation and Material Moving Occupations - Men
LNU02032496,2024,M12,9112.0,,2024-12-01,Transportation and Material Moving Occupations - Men
LNU02032496,2025,M01,9235.0,,2025-01-01,Transportation and Material Moving Occupations - Men
LNU02032496,2025,M02,9181.0,,2025-02-01,Transportation and Material Moving Occupations - Men
LNU02032496,2025,M03,9355.0,,2025-03-01,Transportation and Material Moving Occupations - Men
LNU02032496,2025,M04,9335.0,,2025-04-01,Transportation and Material Moving Occupations - Men
LNU02032496,2025,M05,9278.0,,2025-05-01,Transportation and Material Moving Occupations - Men
LNU02032496,2025,M06,9169.0,,2025-06-01,Transportation and Material Moving Occupations - Men
LNU02032496,2025,M07,9267.0,,2025-07-01,Transportation and Material Moving Occupations - Men
LNU02032496,2025,M08,9322.0,,2025-08-01,Transportation and Material Moving Occupations - Men
LNU02032496,2025,M09,9458.0,,2025-09-01,Transportation and Material Moving Occupations - Men
LNU02032496,2025,M11,9545.0,,2025-11-01,Transportation and Material Moving Occupations - Men
LNU02032496,2025,M12,9485.0,,2025-12-01,Transportation and Material Moving Occupations - Men
LNU02032496,2026,M01,9329.0,"January 2026 estimates were revised to incorporate updated population controls. For more information, see www.bls.gov/cps/documentation.htm#pop.",2026-01-01,Transportation and Material Moving Occupations - Men
LNU02032496,2026,M02,8940.0,,2026-02-01,Transportation and Material Moving Occupations - Men
LNU02032496,2026,M03,9513.0,,2026-03-01,Transportation and Material Moving Occupations - Men
LNU02032526,2022,M01,34618.0,,2022-01-01,"Management, Professional, and Related Occupations - Women"
LNU02032526,2022,M02,35023.0,,2022-02-01,"Management, Professional, and Related Occupations - Women"
LNU02032526,2022,M03,35081.0,,2022-03-01,"Management, Professional, and Related Occupations - Women"
LNU02032526,2022,M04,34764.0,,2022-04-01,"Management, Professional, and Related Occupations - Women"
LNU02032526,2022,M05,34879.0,,2022-05-01,"Management, Professional, and Related Occupations - Women"
LNU02032526,2022,M06,34676.0,,2022-06-01,"Management, Professional, and Related Occupations - Women"
LNU02032526,2022,M07,34694.0,,2022-07-01,"Management, Professional, and Related Occupations - Women"
LNU02032526,2022,M08,35279.0,,2022-08-01,"Management, Professional, and Related Occupations - Women"
LNU02032526,2022,M09,35501.0,,2022-09-01,"Management, Professional, and Related Occupations - Women"
LNU02032526,2022,M10,35432.0,,2022-10-01,"Management, Professional, and Related Occupations - Women"
LNU02032526,2022,M11,35339.0,,2022-11-01,"Management, Professional, and Related Occupations - Women"
LNU02032526,2022,M12,35711.0,,2022-12-01,"Management, Professional, and Related Occupations - Women"
LNU02032526,2023,M01,35884.0,,2023-01-01,"Management, Professional, and Related Occupations - Women"
LNU02032526,2023,M02,36261.0,,2023-02-01,"Management, Professional, and Related Occupations - Women"
LNU02032526,2023,M03,36512.0,,2023-03-01,"Management, Professional, and Related Occupations - Women"
LNU02032526,2023,M04,36445.0,,2023-04-01,"Management, Professional, and Related Occupations - Women"
LNU02032526,2023,M05,36402.0,,2023-05-01,"Management, Professional, and Related Occupations - Women"
LNU02032526,2023,M06,36369.0,,2023-06-01,"Management, Professional, and Related Occupations - Women"
LNU02032526,2023,M07,36067.0,,2023-07-01,"Management, Professional, and Related Occupations - Women"
LNU02032526,2023,M08,35859.0,,2023-08-01,"Management, Professional, and Related Occupations - Women"
LNU02032526,2023,M09,36490.0,,2023-09-01,"Management, Professional, and Related Occupations - Women"
LNU02032526,2023,M10,36986.0,,2023-10-01,"Management, Professional, and Related Occupations - Women"
LNU02032526,2023,M11,36848.0,,2023-11-01,"Management, Professional, and Related Occupations - Women"
LNU02032526,2023,M12,36908.0,,2023-12-01,"Management, Professional, and Related Occupations - Women"
LNU02032526,2024,M01,37324.0,,2024-01-01,"Management, Professional, and Related Occupations - Women"
LNU02032526,2024,M02,37333.0,,2024-02-01,"Management, Professional, and Related Occupations - Women"
LNU02032526,2024,M03,37218.0,,2024-03-01,"Management, Professional, and Related Occupations - Women"
LNU02032526,2024,M04,37381.0,,2024-04-01,"Management, Professional, and Related Occupations - Women"
LNU02032526,2024,M05,37389.0,,2024-05-01,"Management, Professional, and Related Occupations - Women"
LNU02032526,2024,M06,36910.0,,2024-06-01,"Management, Professional, and Related Occupations - Women"
LNU02032526,2024,M07,36316.0,,2024-07-01,"Management, Professional, and Related Occupations - Women"
LNU02032526,2024,M08,36355.0,,2024-08-01,"Management, Professional, and Related Occupations - Women"
LNU02032526,2024,M09,36878.0,,2024-09-01,"Management, Professional, and Related Occupations - Women"
LNU02032526,2024,M10,37260.0,,2024-10-01,"Management, Professional, and Related Occupations - Women"
LNU02032526,2024,M11,37176.0,,2024-11-01,"Management, Professional, and Related Occupations - Women"
LNU02032526,2024,M12,36800.0,,2024-12-01,"Management, Professional, and Related Occupations - Women"
LNU02032526,2025,M01,37276.0,,2025-01-01,"Management, Professional, and Related Occupations - Women"
LNU02032526,2025,M02,37331.0,,2025-02-01,"Management, Professional, and Related Occupations - Women"
LNU02032526,2025,M03,37674.0,,2025-03-01,"Management, Professional, and Related Occupations - Women"
LNU02032526,2025,M04,37924.0,,2025-04-01,"Management, Professional, and Related Occupations - Women"
LNU02032526,2025,M05,37324.0,,2025-05-01,"Management, Professional, and Related Occupations - Women"
LNU02032526,2025,M06,36660.0,,2025-06-01,"Management, Professional, and Related Occupations - Women"
LNU02032526,2025,M07,36297.0,,2025-07-01,"Management, Professional, and Related Occupations - Women"
LNU02032526,2025,M08,36896.0,,2025-08-01,"Management, Professional, and Related Occupations - Women"
LNU02032526,2025,M09,37582.0,,2025-09-01,"Management, Professional, and Related Occupations - Women"
LNU02032526,2025,M11,37489.0,,2025-11-01,"Management, Professional, and Related Occupations - Women"
LNU02032526,2025,M12,37193.0,,2025-12-01,"Management, Professional, and Related Occupations - Women"
LNU02032526,2026,M01,37222.0,"January 2026 estimates were revised to incorporate updated population controls. For more information, see www.bls.gov/cps/documentation.htm#pop.",2026-01-01,"Management, Professional, and Related Occupations - Women"
LNU02032526,2026,M02,37495.0,,2026-02-01,"Management, Professional, and Related Occupations - Women"
LNU02032526,2026,M03,37710.0,,2026-03-01,"Management, Professional, and Related Occupations - Women"
LNU02032539,2022,M01,13838.0,,2022-01-01,Service Occupations - Women
LNU02032539,2022,M02,13641.0,,2022-02-01,Service Occupations - Women
LNU02032539,2022,M03,14274.0,,2022-03-01,Service Occupations - Women
LNU02032539,2022,M04,14425.0,,2022-04-01,Service Occupations - Women
LNU02032539,2022,M05,14857.0,,2022-05-01,Service Occupations - Women
LNU02032539,2022,M06,14855.0,,2022-06-01,Service Occupations - Women
LNU02032539,2022,M07,14695.0,,2022-07-01,Service Occupations - Women
LNU02032539,2022,M08,14657.0,,2022-08-01,Service Occupations - Women
LNU02032539,2022,M09,14661.0,,2022-09-01,Service Occupations - Women
LNU02032539,2022,M10,14813.0,,2022-10-01,Service Occupations - Women
LNU02032539,2022,M11,14762.0,,2022-11-01,Service Occupations - Women
LNU02032539,2022,M12,14555.0,,2022-12-01,Service Occupations - Women
LNU02032539,2023,M01,14579.0,,2023-01-01,Service Occupations - Women
LNU02032539,2023,M02,14550.0,,2023-02-01,Service Occupations - Women
LNU02032539,2023,M03,14615.0,,2023-03-01,Service Occupations - Women
LNU02032539,2023,M04,14914.0,,2023-04-01,Service Occupations - Women
LNU02032539,2023,M05,14889.0,,2023-05-01,Service Occupations - Women
LNU02032539,2023,M06,15122.0,,2023-06-01,Service Occupations - Women
LNU02032539,2023,M07,15419.0,,2023-07-01,Service Occupations - Women
LNU02032539,2023,M08,15189.0,,2023-08-01,Service Occupations - Women
LNU02032539,2023,M09,15359.0,,2023-09-01,Service Occupations - Women
LNU02032539,2023,M10,15219.0,,2023-10-01,Service Occupations - Women
LNU02032539,2023,M11,14849.0,,2023-11-01,Service Occupations - Women
LNU02032539,2023,M12,14873.0,,2023-12-01,Service Occupations - Women
LNU02032539,2024,M01,14570.0,,2024-01-01,Service Occupations - Women
LNU02032539,2024,M02,14933.0,,2024-02-01,Service Occupations - Women
LNU02032539,2024,M03,15114.0,,2024-03-01,Service Occupations - Women
LNU02032539,2024,M04,15367.0,,2024-04-01,Service Occupations - Women
LNU02032539,2024,M05,15498.0,,2024-05-01,Service Occupations - Women
LNU02032539,2024,M06,15078.0,,2024-06-01,Service Occupations - Women
LNU02032539,2024,M07,15299.0,,2024-07-01,Service Occupations - Women
LNU02032539,2024,M08,15277.0,,2024-08-01,Service Occupations - Women
LNU02032539,2024,M09,15597.0,,2024-09-01,Service Occupations - Women
LNU02032539,2024,M10,15241.0,,2024-10-01,Service Occupations - Women
LNU02032539,2024,M11,15275.0,,2024-11-01,Service Occupations - Women
LNU02032539,2024,M12,15219.0,,2024-12-01,Service Occupations - Women
LNU02032539,2025,M01,15495.0,,2025-01-01,Service Occupations - Women
LNU02032539,2025,M02,15517.0,,2025-02-01,Service Occupations - Women
LNU02032539,2025,M03,15529.0,,2025-03-01,Service Occupations - Women
LNU02032539,2025,M04,15719.0,,2025-04-01,Service Occupations - Women
LNU02032539,2025,M05,16028.0,,2025-05-01,Service Occupations - Women
LNU02032539,2025,M06,16097.0,,2025-06-01,Service Occupations - Women
LNU02032539,2025,M07,16220.0,,2025-07-01,Service Occupations - Women
LNU02032539,2025,M08,15771.0,,2025-08-01,Service Occupations - Women
LNU02032539,2025,M09,15632.0,,2025-09-01,Service Occupations - Women
LNU02032539,2025,M11,15474.0,,2025-11-01,Service Occupations - Women
LNU02032539,2025,M12,15564.0,,2025-12-01,Service Occupations - Women
LNU02032539,2026,M01,15753.0,"January 2026 estimates were revised to incorporate updated population controls. For more information, see www.bls.gov/cps/documentation.htm#pop.",2026-01-01,Service Occupations - Women
LNU02032539,2026,M02,15566.0,,2026-02-01,Service Occupations - Women
LNU02032539,2026,M03,15792.0,,2026-03-01,Service Occupations - Women
LNU02032545,2022,M01,19103.0,,2022-01-01,Sales and Office Occupations - Women
LNU02032545,2022,M02,19157.0,,2022-02-01,Sales and Office Occupations - Women
LNU02032545,2022,M03,19051.0,,2022-03-01,Sales and Office Occupations - Women
LNU02032545,2022,M04,19043.0,,2022-04-01,Sales and Office Occupations - Women
LNU02032545,2022,M05,18764.0,,2022-05-01,Sales and Office Occupations - Women
LNU02032545,2022,M06,18471.0,,2022-06-01,Sales and Office Occupations - Women
LNU02032545,2022,M07,18658.0,,2022-07-01,Sales and Office Occupations - Women
LNU02032545,2022,M08,18330.0,,2022-08-01,Sales and Office Occupations - Women
LNU02032545,2022,M09,18281.0,,2022-09-01,Sales and Office Occupations - Women
LNU02032545,2022,M10,18244.0,,2022-10-01,Sales and Office Occupations - Women
LNU02032545,2022,M11,18287.0,,2022-11-01,Sales and Office Occupations - Women
LNU02032545,2022,M12,18395.0,,2022-12-01,Sales and Office Occupations - Women
LNU02032545,2023,M01,18373.0,,2023-01-01,Sales and Office Occupations - Women
LNU02032545,2023,M02,18431.0,,2023-02-01,Sales and Office Occupations - Women
LNU02032545,2023,M03,18480.0,,2023-03-01,Sales and Office Occupations - Women
LNU02032545,2023,M04,18638.0,,2023-04-01,Sales and Office Occupations - Women
LNU02032545,2023,M05,18430.0,,2023-05-01,Sales and Office Occupations - Women
LNU02032545,2023,M06,18200.0,,2023-06-01,Sales and Office Occupations - Women
LNU02032545,2023,M07,18279.0,,2023-07-01,Sales and Office Occupations - Women
LNU02032545,2023,M08,18491.0,,2023-08-01,Sales and Office Occupations - Women
LNU02032545,2023,M09,18314.0,,2023-09-01,Sales and Office Occupations - Women
LNU02032545,2023,M10,18174.0,,2023-10-01,Sales and Office Occupations - Women
LNU02032545,2023,M11,18280.0,,2023-11-01,Sales and Office Occupations - Women
LNU02032545,2023,M12,17950.0,,2023-12-01,Sales and Office Occupations - Women
LNU02032545,2024,M01,17956.0,,2024-01-01,Sales and Office Occupations - Women
LNU02032545,2024,M02,17842.0,,2024-02-01,Sales and Office Occupations - Women
LNU02032545,2024,M03,17885.0,,2024-03-01,Sales and Office Occupations - Women
LNU02032545,2024,M04,17959.0,,2024-04-01,Sales and Office Occupations - Women
LNU02032545,2024,M05,17699.0,,2024-05-01,Sales and Office Occupations - Women
LNU02032545,2024,M06,17946.0,,2024-06-01,Sales and Office Occupations - Women
LNU02032545,2024,M07,18297.0,,2024-07-01,Sales and Office Occupations - Women
LNU02032545,2024,M08,18493.0,,2024-08-01,Sales and Office Occupations - Women
LNU02032545,2024,M09,18059.0,,2024-09-01,Sales and Office Occupations - Women
LNU02032545,2024,M10,18001.0,,2024-10-01,Sales and Office Occupations - Women
LNU02032545,2024,M11,18098.0,,2024-11-01,Sales and Office Occupations - Women
LNU02032545,2024,M12,18495.0,,2024-12-01,Sales and Office Occupations - Women
LNU02032545,2025,M01,18369.0,,2025-01-01,Sales and Office Occupations - Women
LNU02032545,2025,M02,18451.0,,2025-02-01,Sales and Office Occupations - Women
LNU02032545,2025,M03,18324.0,,2025-03-01,Sales and Office Occupations - Women
LNU02032545,2025,M04,17828.0,,2025-04-01,Sales and Office Occupations - Women
LNU02032545,2025,M05,17829.0,,2025-05-01,Sales and Office Occupations - Women
LNU02032545,2025,M06,18397.0,,2025-06-01,Sales and Office Occupations - Women
LNU02032545,2025,M07,18431.0,,2025-07-01,Sales and Office Occupations - Women
LNU02032545,2025,M08,18077.0,,2025-08-01,Sales and Office Occupations - Women
LNU02032545,2025,M09,18310.0,,2025-09-01,Sales and Office Occupations - Women
LNU02032545,2025,M11,18679.0,,2025-11-01,Sales and Office Occupations - Women
LNU02032545,2025,M12,18579.0,,2025-12-01,Sales and Office Occupations - Women
LNU02032545,2026,M01,18601.0,"January 2026 estimates were revised to incorporate updated population controls. For more information, see www.bls.gov/cps/documentation.htm#pop.",2026-01-01,Sales and Office Occupations - Women
LNU02032545,2026,M02,18642.0,,2026-02-01,Sales and Office Occupations - Women
LNU02032545,2026,M03,18590.0,,2026-03-01,Sales and Office Occupations - Women
LNU02032548,2022,M01,732.0,,2022-01-01,"Natural Resources, Construction, and Maintenance Occupations - Women"
LNU02032548,2022,M02,746.0,,2022-02-01,"Natural Resources, Construction, and Maintenance Occupations - Women"
LNU02032548,2022,M03,863.0,,2022-03-01,"Natural Resources, Construction, and Maintenance Occupations - Women"
LNU02032548,2022,M04,801.0,,2022-04-01,"Natural Resources, Construction, and Maintenance Occupations - Women"
LNU02032548,2022,M05,734.0,,2022-05-01,"Natural Resources, Construction, and Maintenance Occupations - Women"
LNU02032548,2022,M06,818.0,,2022-06-01,"Natural Resources, Construction, and Maintenance Occupations - Women"
LNU02032548,2022,M07,905.0,,2022-07-01,"Natural Resources, Construction, and Maintenance Occupations - Women"
LNU02032548,2022,M08,867.0,,2022-08-01,"Natural Resources, Construction, and Maintenance Occupations - Women"
LNU02032548,2022,M09,873.0,,2022-09-01,"Natural Resources, Construction, and Maintenance Occupations - Women"
LNU02032548,2022,M10,813.0,,2022-10-01,"Natural Resources, Construction, and Maintenance Occupations - Women"
LNU02032548,2022,M11,806.0,,2022-11-01,"Natural Resources, Construction, and Maintenance Occupations - Women"
LNU02032548,2022,M12,856.0,,2022-12-01,"Natural Resources, Construction, and Maintenance Occupations - Women"
LNU02032548,2023,M01,755.0,,2023-01-01,"Natural Resources, Construction, and Maintenance Occupations - Women"
LNU02032548,2023,M02,709.0,,2023-02-01,"Natural Resources, Construction, and Maintenance Occupations - Women"
LNU02032548,2023,M03,707.0,,2023-03-01,"Natural Resources, Construction, and Maintenance Occupations - Women"
LNU02032548,2023,M04,832.0,,2023-04-01,"Natural Resources, Construction, and Maintenance Occupations - Women"
LNU02032548,2023,M05,808.0,,2023-05-01,"Natural Resources, Construction, and Maintenance Occupations - Women"
